0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
1.3507045782239595,0.6573188472739976,-0.04237627033460585,-0.5584875620246893,-1.005460353415556,0.23502952040319824,-0.04243435958854518,-0.4121193986131292,-0.7618334638434742,0.4454114831053848,0.12779117212600277,-0.3332515068295928,-0.6834034756665573,0.631360211919858,0.28432104512331563,-0.20529596126524538,-0.5737276129259845,0.7906236311554314,0.4203923297236103,0.0057953605956234545,-0.3303582151429991,1.9588046187358388,1.9907084658104615,1.6736494981023202,1.4519563288470043,1.209079572621466,0.28399200567254484,-0.4821672723519913,-0.6886779214094325,-0.6598762639153776,0.12047689988902718,-0.8023569157171515,-0.939712587235076,-0.7777642156563643,0.05962896493809436,-0.8124125007043613,-0.9433194272092418,-0.8091687185673163,0.08721186520046059,-0.5410142000698697,-0.705972321118313,-0.673065875862718,0.09333022181369446,0.06538405889599964,0.04045659070912592,-0.03739388821366634,-0.09603078348182958,0.3693294909829107,0.2611735489317997,0.13469859860946065,0.053922065521215284,0.23725131022248208,0.1261161971606974,0.04349601317516076,0.009852198325108603,0.05035143969356709,-0.06168165460067946,-0.11111829772742296,-0.11583270847065921,-0.15851757547328882,-0.26617368462902513,-0.3134188897052628,-0.32519425173938804,C
1.4102317007524519,0.686361249413625,-0.019981099385902118,-0.5301206075208332,-0.9641746139474072,0.2091340762336982,-0.07479851151212219,-0.4236291907454236,-0.7450407812985244,0.4234335378761285,0.09780884967438143,-0.3485768997432285,-0.6896391365024973,0.6256235006555185,0.2575221228793145,-0.23205419119055698,-0.59443783367378,0.7987477478063759,0.40832823306550947,0.009506655596804357,-0.30424480843353435,1.9816075504273498,1.9788042438128584,1.6431942840825757,1.4601745610104537,1.2250834877269683,0.24521249472905737,-0.5359276306483061,-0.7390332280105877,-0.7212065550771118,0.11293795299341562,-0.8257443561718316,-0.9484971962014744,-0.7597052992494634,0.07294298951491092,-0.8208869750410158,-0.924737278517567,-0.7747331553488113,0.12556097048553685,-0.49847921446975246,-0.6571328995088876,-0.6394347465383184,0.13950332600519585,0.1566626140826158,0.12481709632209524,0.028194712240047267,-0.05197550745968596,0.42215440125936843,0.28478709814971087,0.1308883146757521,0.03441569754334826,0.25775572655738904,0.10720162064002726,-0.013834998653372912,-0.06667801232651727,0.04483652161265951,-0.09349029666766148,-0.16736221388935657,-0.185418847760828,-0.1828080054030145,-0.29093598219734723,-0.33437527366646763,-0.3443379910639581,C
1.432061225069902,0.7261062858244088,0.032965771014133484,-0.4785999088917323,-0.9152854340828194,0.21842264738250178,-0.06405062445490257,-0.4083812210643755,-0.7291927253618339,0.4085393144545856,0.09198196440390072,-0.339338096743088,-0.6749145445820796,0.5919562752522985,0.24221048781543816,-0.2438928441348251,-0.6072386274372898,0.7505612473724815,0.37007425076074946,-0.038430156502998906,-0.3655552860944603,2.012342574837275,1.9734266177264246,1.6289334312974335,1.4565100007019156,1.2221845471021593,0.24991307076498637,-0.5045707391474034,-0.712014955284113,-0.7126778859399833,0.11342869501780128,-0.8098842488957415,-0.9328468506836197,-0.7721935820742495,0.06272078553262042,-0.844318649503654,-0.9323303067381059,-0.7663962213618092,0.10564282170170103,-0.5376451960415456,-0.6762985535047766,-0.6239253555073148,0.12137727568307223,0.13353138421858857,0.11161916061511998,0.021457153930639364,-0.052205899350596545,0.4326446249611288,0.298159988756387,0.14502701001195348,0.04444632774798315,0.2720966067203213,0.11798039209085781,-0.009590264324966746,-0.07010511436033,0.059708220472900204,-0.09107748997396883,-0.17677805654251882,-0.20063091893506493,-0.1684359870601009,-0.2867939899848452,-0.3422332422657074,-0.3601971824108525,C
1.4562909070143035,0.7191293810316162,0.0122534937274512,-0.5004938204307094,-0.9329683123156866,0.2344400638620134,-0.059753458289019526,-0.41226209960959576,-0.7409633795156876,0.4380607166588299,0.1085447595583911,-0.3315654439024279,-0.6778446283786533,0.6207513785573662,0.24923341631969137,-0.24837387423426077,-0.6227295075503918,0.7685350517353228,0.36833564359234533,-0.052965972728156514,-0.3956543151027374,2.0310695511912282,1.9646976827469114,1.617485281910106,1.4377189588766586,1.2071250542917185,0.2509987632491615,-0.5168576970237586,-0.72975292128429,-0.7328030682267488,0.1300323398433897,-0.7964373529074948,-0.9286325665787951,-0.7865069020004245,0.09272828788865402,-0.8103858342322571,-0.9279677407832712,-0.7976951541076893,0.14395957358175165,-0.5020285591574065,-0.6774162019513681,-0.6693314953260681,0.11250925457662991,0.16166138163662128,0.14537015296777311,0.05357701515644418,-0.023401116355556695,0.44821735314234795,0.3199077394139635,0.17013144539224326,0.07034080167924127,0.2646392899914073,0.11777128884449121,-0.004066826185273827,-0.06539199097261424,0.03185609770675659,-0.1098483369658977,-0.18706367349210923,-0.2113987298977843,-0.21390339398477978,-0.32316327095121056,-0.37047888507623206,-0.38726559662646104,C
1.4236343397236229,0.7184137697032846,-0.0001988315335422759,-0.5212351864899202,-0.9542678840076315,0.22380895222829467,-0.06401200296878168,-0.4044235257454213,-0.7228755418551206,0.430164748493564,0.09987069182753872,-0.3384633094859782,-0.6801931636688789,0.6250142422516402,0.25436055513595623,-0.24044234778802195,-0.6122162808609787,0.7914630948701649,0.38102612762250027,-0.03705111849659443,-0.3723773289557039,2.037754335260815,1.9758632641568605,1.6188254336237538,1.4280920883480446,1.2307765986190888,0.2533384992351171,-0.5170823999267938,-0.7194247275963892,-0.7241673073220963,0.1122479414675861,-0.812231957173022,-0.9273929058426185,-0.7600129397011657,0.060092154661649695,-0.831105751386725,-0.9210759944481864,-0.7722662593676792,0.10336319356070409,-0.5231262443745979,-0.6698622374382954,-0.642604784356041,0.11301270207248613,0.14774527766040868,0.137323190472455,0.05615998813438137,-0.010491035390687365,0.4377830941467105,0.31490382499561737,0.16841742344464358,0.06941333068408963,0.26500096290385855,0.11217088538183212,-0.015979233367176767,-0.07847336519870766,0.0437936672591174,-0.10956615336067177,-0.19564807768154477,-0.22067626509027147,-0.18966347701032726,-0.3079452857101795,-0.35995065487556177,-0.37733079947047216,C
1.4678158984916518,0.7045122257108185,0.004598051657864547,-0.4980811423427631,-0.934747292395415,0.24013857892757898,-0.059976454085136986,-0.3960577344159256,-0.7101398788590012,0.4416450569340384,0.0955342167580113,-0.34000556234765594,-0.6798121875407823,0.6371913182240039,0.2526721781016621,-0.2459750881660801,-0.622874890063008,0.7922574718267953,0.3569494447999574,-0.07595282811700936,-0.4296913830996129,2.058532800956273,1.961425329294337,1.5985105088675822,1.4498591411190367,1.2248758983077985,0.216061332918894,-0.5052684085341185,-0.7029071397984776,-0.7017673663216328,0.08860048175650764,-0.8151544442535237,-0.9386034714778146,-0.7499394092709626,0.060882374689780895,-0.8342544454008939,-0.9384764266635166,-0.7808880844726952,0.14439968107366966,-0.5000369543787625,-0.6700513962854149,-0.6658000021260718,0.03127402708413274,0.18007921981044162,0.21117692835202376,0.13823575373422686,0.07004472015355173,0.5266064807775097,0.4378136733823187,0.30363010975191074,0.2074449171271775,0.2797711634315928,0.14762669524748356,0.006891833666697094,-0.0647973125610721,-0.014295135960876134,-0.15490909119074775,-0.25060751719388574,-0.2837617811181272,-0.3141761700513781,-0.4341667512306216,-0.4981819107664969,-0.5256998524458613,C
1.4297059479566339,0.6891943254413448,0.01656050243861504,-0.49408520100596454,-0.9388132887521565,0.2519856498908152,-0.048623387889792515,-0.40770247429416434,-0.7288954221072254,0.45193062174208615,0.10321759831343782,-0.3453691947131193,-0.6757939577248723,0.6266121336299288,0.2462725484941861,-0.2552465617399947,-0.6175185132084892,0.7663978479485997,0.36387000031373956,-0.0505088980348529,-0.38319027669876493,2.028676418811693,1.9285735368199197,1.6395281692688888,1.4766609369698374,1.25728723411888,0.22217554134798534,-0.5500760676521013,-0.7281795569979308,-0.7023088077633587,0.09446376733115178,-0.8452783357923206,-0.9282317308211456,-0.7392968823416832,0.05320713085677178,-0.8391369922175305,-0.9177361203437063,-0.7459861156780968,0.09879370872037835,-0.5254040570906113,-0.6598118529592323,-0.6179199245877918,0.06708497436691553,0.13820603622283045,0.11525125045491236,0.008989532086363976,-0.08375155855108107,0.4532261949618278,0.3331085952018951,0.1838049845646474,0.08834612991770573,0.2627940192033906,0.12859572593520074,0.01470268209866307,-0.03742436073156804,0.021879968146149807,-0.10451103302670307,-0.16300063398901762,-0.17238968110368402,-0.23152116801575293,-0.3231085292513178,-0.35006208204485467,-0.3502210464465234,C
1.4387117708789026,0.7025997957154866,0.017545902477382913,-0.4806636403712287,-0.9174771981841904,0.23720741738654239,-0.05584563913180819,-0.39585638443509735,-0.7167357002557568,0.43261986224974475,0.08864443156592468,-0.33813852831188057,-0.6812324193325897,0.6172670927918648,0.2360617522900184,-0.25120593183936846,-0.6255956024522513,0.7722705894463435,0.35999938745784216,-0.04962439166199069,-0.3905525662838864,2.0335317934665715,1.9535875858500955,1.6244665471103892,1.449881317951984,1.2452928975751145,0.24328568036205117,-0.4942815081765384,-0.6900214461461381,-0.6762370145564875,0.10696218861717142,-0.7848719174744362,-0.9263276299551885,-0.768156871203222,0.058245345937080736,-0.8291807814510385,-0.9466319221638975,-0.7907667933895904,0.09570853851582856,-0.5426932887849164,-0.6986167382494037,-0.6631759838354203,0.05974032803711862,0.1400061274774226,0.14241165441853562,0.05918400200081004,-0.015442800458007028,0.4751711734644454,0.3641414772059653,0.20863897765097997,0.10209055525424536,0.27679977721414406,0.14576600536469095,0.004111309453402124,-0.07489114081016945,0.028389327362968557,-0.10390235456819231,-0.1983572861434671,-0.2369000949361398,-0.23086774131231216,-0.3382055170768771,-0.3922844635498674,-0.4155993160496961,C
1.4406726556047282,0.7230586542198765,0.015010206373693935,-0.4988722465490343,-0.9376788725822804,0.22341299374621032,-0.07022251941134046,-0.41090642599601607,-0.7254253866581695,0.41996829093477567,0.08733179915035531,-0.3469582389689359,-0.6830649210978877,0.6091415063868978,0.242858965801908,-0.2496054367112649,-0.610494106571571,0.7713453682156013,0.38473234088305663,-0.02884558968451998,-0.3554590370860865,2.0512139018556694,1.9841331977028989,1.6051431293782277,1.4305660752373939,1.2310023154994174,0.23431447175830636,-0.49631274341853837,-0.6914355718451337,-0.6897905970376987,0.09995335227391196,-0.8050609410895092,-0.9228705098652077,-0.7650519494930514,0.05284654749921169,-0.8442950088081322,-0.9277703874789675,-0.7577360672838604,0.1041022268474156,-0.5493416243895691,-0.6975790548637028,-0.6460307624790731,0.07129726929065242,0.129695075647066,0.12912259228783746,0.048067512141853536,-0.019045787628983686,0.4540183896919275,0.34448734299465933,0.2046327753454287,0.10820591463713643,0.26580205989593536,0.13596251328201892,0.014650719188352986,-0.04733156961405496,0.026750999255617098,-0.11238088877241614,-0.1958716525749788,-0.22212689270562802,-0.22505629132385654,-0.3316558880519992,-0.3807433938080564,-0.39848079917851215,C
1.4893759515151972,0.7441246269112616,0.033236145837117766,-0.4850692862209727,-0.9391073936160456,0.2545391355074894,-0.05592830968383876,-0.40517730857427275,-0.7260308448953697,0.4526701454464402,0.09268600413000117,-0.3531161681201182,-0.6959694302993562,0.6355043313791336,0.23762159652254805,-0.27583286024096954,-0.655980996838384,0.782077951694658,0.35605162968409937,-0.07132733590963397,-0.41434758422899143,2.0531271841864425,1.9657007248797056,1.6034368597372886,1.427882487638898,1.2405854714530464,0.238935026685814,-0.49941290100167973,-0.7050599626922264,-0.7122303140400298,0.1047172637749788,-0.8176231416666389,-0.9405715740477091,-0.7646279399437561,0.06023137417226174,-0.853249271647769,-0.9404936657983892,-0.7672821260003365,0.11121017636704694,-0.5339027992033017,-0.6636451660143142,-0.6077277068393416,0.03726572229645041,0.16331811367407184,0.18287129536548105,0.1014346522912645,0.026454861537858976,0.5144405755867946,0.42169879804610166,0.2860139201794911,0.1877798553976505,0.27923715907332364,0.1489556476301446,0.01834163428531206,-0.04863942022228263,-0.00586536107599098,-0.1464589778635603,-0.23484539804520624,-0.2653760772038797,-0.2991639634385113,-0.41268605613394405,-0.46616717216631726,-0.48860980921425257,C
